i	40002	7318	4	1397196484	357087334
# nodes
n	35.7145401	139.7110813
n	35.7144831	139.7112118
n	35.7144325	139.7113421
n	35.7143918	139.7114216
n	35.7143351	139.7115624
n	35.7142699	139.7117019
n	35.7142429	139.7117609
n	35.7141820	139.7118967
n	35.7136871	139.7129688
n	35.7136472	139.7130589
n	35.7132647	139.7138399
n	35.7132135	139.7139423
n	35.7131353	139.7141209
n	35.7130843	139.7142240
n	35.7130307	139.7143746
n	35.7129759	139.7145286
n	35.7129010	139.7148958
n	35.7128133	139.7153552
n	35.7127198	139.7158015
n	35.7125563	139.7166936
n	35.7125055	139.7169245
n	35.7124495	139.7171673
n	35.7124229	139.7172821
n	35.7426283	139.7078952
n	35.7422472	139.7076901
n	35.7417176	139.7072733
n	35.7415834	139.7071729
n	35.7415137	139.7071359
n	35.7414315	139.7071063
n	35.7412618	139.7070792
n	35.7411959	139.7070835
n	35.7411056	139.7070961
n	35.7409508	139.7071552
n	35.7408033	139.7072572
n	35.7406629	139.7073984
n	35.7405450	139.7075810
n	35.7402457	139.7081461
n	35.7397274	139.7091261
n	35.7391059	139.7102101
n	35.7387005	139.7110102
n	35.7373767	139.7136561
n	35.7371851	139.7139593
n	35.7370317	139.7141363
n	35.7368798	139.7142670
n	35.7366507	139.7144577
n	35.7362244	139.7147120
n	35.7355831	139.7150957
n	35.7353835	139.7152278
n	35.7351536	139.7154025
n	35.7346681	139.7158352
n	35.7342052	139.7162478
n	35.7339074	139.7165097
n	35.7337063	139.7166390
n	35.7336073	139.7166877
n	35.7334788	139.7167331
n	35.7333604	139.7167604
n	35.7332561	139.7167833
n	35.7330916	139.7167973
n	35.7307640	139.7168481
n	35.7301274	139.7168659
n	35.7292955	139.7169111
n	35.7286747	139.7169628
n	35.7280245	139.7170452
n	35.7278986	139.7170620
n	35.7275761	139.7171068
n	35.7272804	139.7171764
n	35.7270178	139.7173223
n	35.7267392	139.7175745
n	35.7263870	139.7180678
n	35.7239820	139.7218825
n	35.7238774	139.7220387
n	35.7236886	139.7223206
n	35.7235464	139.7224941
n	35.7234016	139.7226217
n	35.7232502	139.7227210
n	35.7231096	139.7227921
n	35.7227373	139.7228953
n	35.7223459	139.7229984
n	35.7221586	139.7230575
n	35.7219330	139.7231287
n	35.7215330	139.7233202
n	35.7211134	139.7235630
n	35.7206982	139.7237989
n	35.7202887	139.7240409
n	35.7199739	139.7242611
n	35.7197673	139.7244739
n	35.7196169	139.7247100
n	35.7194774	139.7250215
n	35.7192195	139.7259790
n	35.7190414	139.7263965
n	35.7188826	139.7266255
n	35.7187097	139.7267904
n	35.7176364	139.7273399
n	35.7122687	139.7300506
n	35.7118171	139.7302901
n	35.7113942	139.7305583
n	35.7110130	139.7309433
n	35.7107778	139.7312674
n	35.7104510	139.7319034
n	35.7102837	139.7323239
n	35.7095683	139.7340986
n	35.7093720	139.7346059
n	35.7092509	139.7350575
n	35.7091706	139.7354462
n	35.7090820	139.7359707
n	35.7081282	139.7423853
n	35.7080930	139.7425557
n	35.7080390	139.7427527
n	35.7079713	139.7429206
n	35.7078695	139.7430982
n	35.7077797	139.7432106
n	35.7076717	139.7433067
n	35.7075637	139.7433768
n	35.7074428	139.7434415
n	35.7073016	139.7434934
n	35.7071157	139.7435358
n	35.7069037	139.7435925
n	35.7067552	139.7436263
n	35.7063028	139.7437363
n	35.7059405	139.7438469
n	35.7054805	139.7440068
n	35.7047713	139.7442539
n	35.7041623	139.7444592
n	35.7037790	139.7446111
n	35.7036167	139.7446969
n	35.7035176	139.7447626
n	35.7034588	139.7448123
n	35.7033641	139.7449008
n	35.7032650	139.7450228
n	35.7031844	139.7451462
n	35.7031495	139.7452106
n	35.7030798	139.7453916
n	35.7030352	139.7455539
n	35.7030025	139.7457323
n	35.7029829	139.7459616
n	35.7029786	139.7462405
n	35.7030264	139.7481805
n	35.7030334	139.7484976
n	35.7030342	139.7486719
n	35.7030349	139.7488366
n	35.7030287	139.7489604
n	35.7030210	139.7490518
n	35.7030125	139.7491471
n	35.7030025	139.7492347
n	35.7029847	139.7493356
n	35.7029630	139.7494356
n	35.7029499	139.7494889
n	35.7029290	139.7495527
n	35.7028849	139.7496708
n	35.7028432	139.7497584
n	35.7028006	139.7498384
n	35.7027388	139.7499298
n	35.7026862	139.7500022
n	35.7026235	139.7500803
n	35.7025532	139.7501469
n	35.7024372	139.7502460
n	35.7023591	139.7503069
n	35.7022833	139.7503574
n	35.7021851	139.7504174
n	35.7020436	139.7504974
n	35.7007375	139.7512081
n	35.6994724	139.7518966
n	35.6991937	139.7520413
n	35.6988853	139.7521849
n	35.6985467	139.7522825
n	35.6981895	139.7523537
n	35.6977079	139.7524455
n	35.6972770	139.7525178
n	35.6961118	139.7527226
n	35.6957295	139.7527961
n	35.6955559	139.7528430
n	35.6954563	139.7528722
n	35.6952212	139.7530163
n	35.6949498	139.7532018
n	35.6947326	139.7533984
n	35.6946172	139.7535411
n	35.6945246	139.7536737
n	35.6944272	139.7538412
n	35.6943553	139.7540007
n	35.6942851	139.7542039
n	35.6941963	139.7545263
n	35.6941070	139.7548705
n	35.6939893	139.7552400
n	35.6939202	139.7553868
n	35.6938485	139.7555035
n	35.6936429	139.7557453
n	35.6933989	139.7559957
n	35.6931882	139.7562365
n	35.6928869	139.7565130
n	35.6924801	139.7569242
n	35.6920824	139.7573348
n	35.6917694	139.7576982
n	35.6916703	139.7578434
n	35.6915713	139.7579994
n	35.6914887	139.7581781
n	35.6914150	139.7583819
n	35.6913416	139.7587863
n	35.6913086	139.7591434
n	35.6912984	139.7596679
n	35.6912806	139.7603493
n	35.6912747	139.7604226
n	35.6912558	139.7605612
n	35.6912235	139.7607286
n	35.6911663	139.7609110
n	35.6911131	139.7610270
n	35.6910579	139.7611356
n	35.6909686	139.7612770
n	35.7045071	139.7308387
n	35.7045880	139.7307986
n	35.7046725	139.7307691
n	35.7047948	139.7307446
n	35.7049489	139.7307695
n	35.7055676	139.7308958
n	35.7062523	139.7310088
n	35.7064088	139.7310397
n	35.7067600	139.7310919
n	35.7071042	139.7311551
n	35.7071757	139.7311682
n	35.7073163	139.7311813
n	35.7074205	139.7311949
n	35.7079052	139.7312759
n	35.7083710	139.7313549
n	35.7084200	139.7313596
n	35.7087466	139.7314194
n	35.7092270	139.7314963
n	35.7094726	139.7315364
n	35.7096204	139.7315540
n	35.7099786	139.7315401
n	35.7100797	139.7315313
n	35.7011645	139.7110187
n	35.7012671	139.7113953
n	35.7013144	139.7116739
n	35.7013474	139.7120291
n	35.7013571	139.7123091
n	35.7013508	139.7125585
n	35.7013616	139.7129249
n	35.7014040	139.7139394
n	35.7014080	139.7140344
n	35.7090066	139.7228727
n	35.7092430	139.7230127
n	35.7093251	139.7227987
n	35.7090837	139.7226599
n	35.7087651	139.7226976
n	35.7088378	139.7225707
n	35.7087402	139.7225008
n	35.7086787	139.7226339
n	35.7090931	139.7234704
n	35.7091189	139.7234832
n	35.7092743	139.7235600
n	35.7094398	139.7236419
n	35.7095175	139.7236804
n	35.7097894	139.7238154
n	35.7099298	139.7238851
n	35.7100385	139.7239949
n	35.7100712	139.7240191
n	35.7102195	139.7241575
n	35.7102843	139.7242163
n	35.7085063	139.7212971
n	35.7083733	139.7212392
n	35.7082813	139.7215599
n	35.7084143	139.7216177
n	35.7184556	139.7187242
n	35.7185598	139.7185732
n	35.7186490	139.7184385
n	35.7186861	139.7183762
n	35.7187105	139.7182873
n	35.7187180	139.7182025
n	35.7188522	139.7178432
n	35.7189010	139.7177616
n	35.7189480	139.7176747
n	35.7190056	139.7175651
n	35.7190769	139.7174404
n	35.7191044	139.7174432
n	35.7192716	139.7175007
n	35.7192964	139.7174946
n	35.7193200	139.7174506
n	35.7193814	139.7173436
n	35.7194880	139.7171152
n	35.7195298	139.7170267
n	35.7195819	139.7169881
n	35.7196816	139.7169682
n	35.7197685	139.7169525
n	35.7198635	139.7168440
n	35.7200037	139.7167683
n	35.7200455	139.7167312
n	35.7201487	139.7166275
n	35.7203016	139.7165142
n	35.7203327	139.7165011
n	35.7204209	139.7164640
n	35.7204406	139.7164557
n	35.7207744	139.7163872
n	35.7210247	139.7163073
n	35.7211219	139.7162451
n	35.7212055	139.7161916
n	35.7213075	139.7161017
n	35.7213193	139.7160852
n	35.7213840	139.7159947
n	35.7214509	139.7158966
n	35.7097940	139.7166605
n	35.7097787	139.7167436
n	35.7097776	139.7167707
n	35.7097817	139.7167983
n	35.7097908	139.7168193
n	35.7098052	139.7168335
n	35.7099072	139.7169160
n	35.7099646	139.7169643
n	35.7099919	139.7169899
n	35.7100180	139.7170178
n	35.7100435	139.7170470
n	35.7100676	139.7170776
n	35.7100908	139.7171097
n	35.7101131	139.7171435
n	35.7101340	139.7171770
n	35.7101539	139.7172121
n	35.7101727	139.7172483
n	35.7101900	139.7172863
n	35.7102216	139.7173688
n	35.7102485	139.7174554
n	35.7105738	139.7187565
n	35.7106434	139.7190347
n	35.7106671	139.7191069
n	35.7106933	139.7191764
n	35.7107182	139.7192294
n	35.7107438	139.7192795
n	35.7107752	139.7193361
n	35.7108076	139.7193902
n	35.7109126	139.7195610
n	35.7110261	139.7197516
n	35.7113343	139.7202239
n	35.7113469	139.7202443
n	35.7113808	139.7202996
n	35.7114506	139.7204145
n	35.7110364	139.7205031
n	35.7120270	139.7223185
n	35.7117234	139.7221756
n	35.7009560	139.7114489
n	35.7011350	139.7115919
n	35.7011890	139.7117212
n	35.7012306	139.7121800
n	35.7012299	139.7124359
n	35.7012416	139.7127378
n	35.7013113	139.7128720
n	35.7017076	139.7122569
n	35.7017522	139.7126719
n	35.7019640	139.7126685
n	35.7022181	139.7126257
n	35.7023123	139.7137830
n	35.7022976	139.7138394
n	35.7022571	139.7138790
n	35.7018060	139.7139452
n	35.7014773	139.7140189
n	35.7017248	139.7131989
n	35.7019851	139.7130621
n	35.7012579	139.7174064
n	35.7010344	139.7174260
n	35.7009946	139.7174046
n	35.7009649	139.7173592
n	35.7009504	139.7172176
